amenity_id,category,subtype,name,latitude,longitude,district
W396695980,education,school,(unnamed school),24.429856,54.430261,Danet Abu Dhabi
W396695982,education,school,(unnamed school),24.429661,54.430339,Danet Abu Dhabi
W396695984,education,school,(unnamed school),24.429564,54.431045,Danet Abu Dhabi
W396695995,education,school,(unnamed school),24.429372,54.430947,Danet Abu Dhabi
W396699044,education,school,(unnamed school),24.429222,54.43134,Danet Abu Dhabi
W396699046,education,school,(unnamed school),24.429195,54.431419,Danet Abu Dhabi
W396699047,education,school,(unnamed school),24.429183,54.431507,Danet Abu Dhabi
W396699049,education,school,(unnamed school),24.429167,54.4316,Danet Abu Dhabi
W396699237,education,school,(unnamed school),24.429766,54.431308,Danet Abu Dhabi
W396699238,education,school,(unnamed school),24.42976,54.431699,Danet Abu Dhabi
W396699239,education,school,(unnamed school),24.429747,54.43179,Danet Abu Dhabi
W396699240,education,school,(unnamed school),24.42971,54.431871,Danet Abu Dhabi
W396699669,education,school,(unnamed school),24.429596,54.431424,Danet Abu Dhabi
W486361647,education,school,(unnamed school),24.429715,54.431587,Danet Abu Dhabi
W486361648,education,school,(unnamed school),24.429727,54.431497,Danet Abu Dhabi
W486361649,education,school,(unnamed school),24.429739,54.431408,Danet Abu Dhabi
W1019516970,education,school,(unnamed school),24.446714,54.387665,Danet Abu Dhabi
W1239603445,education,school,(unnamed school),24.433085,54.396919,Danet Abu Dhabi
W1239603446,education,school,(unnamed school),24.436752,54.399916,Danet Abu Dhabi
N4579791592,education,school,21st Century Philippines School,24.443209,54.402446,Danet Abu Dhabi
W399239787,education,school,Abu Dhabi Autism Center,24.439552,54.435276,Danet Abu Dhabi
W936855916,education,school,Abu Dhabi Indian School,24.445031,54.410597,Danet Abu Dhabi
N4202881789,education,kindergarten,Al Ehsan Kg Kindergarten,24.443022,54.391626,Danet Abu Dhabi
W172629622,education,school,Al Mostaqbal School,24.459583,54.382931,Danet Abu Dhabi
W480573842,education,school,Al Mushrif School,24.43902,54.402824,Danet Abu Dhabi
N4447123889,education,school,Al Nahda National Schools - Boys,24.458877,54.386789,Danet Abu Dhabi
N10022193119,education,school,Al Rabeeh school,24.442491,54.400369,Danet Abu Dhabi
W399292548,education,school,Al Reem School,24.435502,54.432037,Danet Abu Dhabi
W90658020,education,school,Al Sohub School for Girls,24.453869,54.376094,Danet Abu Dhabi
W396530894,education,school,Al Worood Academy Private School,24.431817,54.431999,Danet Abu Dhabi
N4428807290,education,school,Al nahda national school,24.43678,54.399965,Danet Abu Dhabi
N3995203334,education,school,American International School,24.429741,54.430717,Danet Abu Dhabi
W284802986,education,college,Centre of Excellence for Applied Research and Training,24.454909,54.396164,Danet Abu Dhabi
N4079490783,education,college,European International College,24.441449,54.441009,Danet Abu Dhabi
W123166660,education,college,Higher College of Technology (Men's College),24.454561,54.399062,Danet Abu Dhabi
W418124897,education,school,International Community School,24.434499,54.398041,Danet Abu Dhabi
W1078799256,education,university,Khalifa University,24.448156,54.395701,Danet Abu Dhabi
N3993676724,education,school,Lycée Louis Massignon French Language School,24.431073,54.430881,Danet Abu Dhabi
N916405664,education,school,Poetry Academy,24.455173,54.37527,Danet Abu Dhabi
N4174127682,education,kindergarten,Royal Palace Nursery,24.441675,54.395614,Danet Abu Dhabi
W300791213,education,school,Sheik Khalifa Bin Zayed Arab Pakistan School,24.444196,54.401537,Danet Abu Dhabi
W405796619,education,school,Sheikh Khalifa Bin Zayed Bangladeshi Islamia Private School,24.436158,54.439645,Danet Abu Dhabi
N1415270578,education,school,Sherwood Academy,24.447707,54.408293,Danet Abu Dhabi
W389523424,education,school,The International School of Choueifat - Abu Dhabi,24.455142,54.382446,Danet Abu Dhabi
N5022177024,education,school,(unnamed school),24.40494,54.574045,Khalifa City
W483318474,education,school,Al Baniya Private School,24.418172,54.565297,Khalifa City
W251384251,education,school,Al Radwan School,24.427957,54.566137,Khalifa City
W482519344,education,school,Al Rawafed (PVT) School,24.42899,54.584333,Khalifa City
N8857023285,education,school,Children's House Montessori Khalifa City A,24.424332,54.569356,Khalifa City
W110390920,education,school,Emirates Sailing School,24.436592,54.567236,Khalifa City
W252392961,education,school,GEMS American Academy (GAA),24.429058,54.565044,Khalifa City
N4618718589,education,school,Higher clg of technology,24.421064,54.595218,Khalifa City
W483088224,education,school,Horizon Private School,24.41945,54.598204,Khalifa City
N564937799,education,school,Horizon School,24.428176,54.585677,Khalifa City
W483309179,education,kindergarten,Humpty Dumpty Nursery,24.418879,54.567804,Khalifa City
N1835326638,education,school,International Cooking Training Center,24.420991,54.591314,Khalifa City
W117316661,education,school,International School of Choiefat,24.414538,54.567051,Khalifa City
N4689300291,education,school,Ittihad private school,24.403624,54.585909,Khalifa City
W498603596,education,school,Kids Academy,24.412765,54.60046,Khalifa City
W168541046,education,school,Raha International School,24.434414,54.574833,Khalifa City
N11647356169,education,school,"Redwood Montessori Nursery, Khalifa City A",24.403039,54.583303,Khalifa City
W251383267,education,school,Sas Al Nakhl Primary School,24.417214,54.569178,Khalifa City
N2609862096,education,kindergarten,Windsor Early Years Nursery,24.42321,54.559246,Khalifa City
N565482761,education,university,Women's Technical College,24.420151,54.596837,Khalifa City
W168532879,education,school,Yasmina School,24.425963,54.546776,Khalifa City
W178429991,education,university,Zayed University - Abu Dhabi Campus,24.394446,54.583887,Khalifa City
N5167434729,education,college,معهد المدينة لتحفيظ القران الكريم,24.420403,54.579263,Khalifa City
N6712111585,education,kindergarten,AL MAHA NURSERY,24.369848,54.629051,Masdar City
N4822620721,education,school,Austrelian school,24.354376,54.636105,Masdar City
W483088225,education,school,Canadian International School,24.419887,54.60024,Masdar City
N3414634194,education,kindergarten,First Hope Kindergarten,24.429995,54.604496,Masdar City
W1349597358,education,school,GEMS Founders School - Masdar City,24.431533,54.611948,Masdar City
W483097380,education,school,Kids Academy,24.412563,54.601864,Masdar City
W498603597,education,school,Kids Academy,24.413274,54.602264,Masdar City
N4386833389,education,school,Modern private school,24.398821,54.652994,Masdar City
N9629449087,education,university,Mohamed bin Zayed University of Artificial Intelligence,24.43249,54.618379,Masdar City
W448303873,education,school,Ryan International School,24.421857,54.621024,Masdar City
N4386813395,education,school,almaharat private school,24.389587,54.645966,Masdar City
N5405103025,education,school,(unnamed school),24.330229,54.537264,Mohammed Bin Zayed City
W370622115,education,school,Al Bashair Private School,24.319969,54.53442,Mohammed Bin Zayed City
W370626498,education,school,Al Maali International School,24.316588,54.532714,Mohammed Bin Zayed City
W497795035,education,school,Pakistan Community Welfare School,24.320841,54.531955,Mohammed Bin Zayed City
W756748454,education,school,Seer Bani Yas Secondary School,24.329634,54.53134,Mohammed Bin Zayed City
W370622114,education,school,Shining Star International,24.321058,54.533942,Mohammed Bin Zayed City
N4562202612,education,school,Shining star international school,24.319768,54.549015,Mohammed Bin Zayed City
W182380223,education,school,Sunrise English Private School,24.338432,54.530841,Mohammed Bin Zayed City
N4124938789,education,school,"THE MODEL SCHOOL, ABU DHABI",24.321182,54.537216,Mohammed Bin Zayed City
W109692283,education,school,UAE Navy School,24.310236,54.5028,Mohammed Bin Zayed City
N4562241667,education,school,Emirates Driving Company,24.342374,54.520542,Mussafah
W976307188,education,school,American Community School (ACS),24.518037,54.440352,Saadiyat Island
N12486106555,education,school,Baraha rooms,24.524383,54.434848,Saadiyat Island
W803667699,education,university,Berklee Abu Dhabi,24.533258,54.417939,Saadiyat Island
W390487774,education,school,Cranleigh School Abu Dhabi,24.532159,54.422071,Saadiyat Island
W1431919233,education,school,Muna British Academy,24.532543,54.437696,Saadiyat Island
W238976174,education,university,New York University Abu Dhabi,24.523876,54.434533,Saadiyat Island
N13330552254,education,university,STERN at NYUAD,24.52214,54.435454,Saadiyat Island
N12486114733,education,university,Writing Center,24.524272,54.434735,Saadiyat Island
N11436592669,education,school,SABIS International School,24.506971,54.599488,Yas Island
N11067655005,education,school,West Yas Academy,24.504804,54.591377,Yas Island
W480270747,education,school,(unnamed school),24.325844,54.630538,Zayed City
W482558532,education,school,(unnamed school),24.339315,54.530794,Zayed City
W370582348,education,school,Abu Dhabi Grammar School branch 1,24.342543,54.533139,Zayed City
W370620592,education,school,Abu Dhabi International School,24.345985,54.541285,Zayed City
N1969336998,education,school,Abu Dhabi Polytechnic,24.314631,54.560245,Zayed City
W1252862959,education,university,Abu Dhabi University,24.366534,54.564728,Zayed City
N4428519489,education,school,Al Ain University Of Science & Technology - Abu Dhabi - Abu Dhabi,24.346353,54.539285,Zayed City
W370576356,education,school,Al Murooj Scientific Private School,24.346484,54.533982,Zayed City
N10050571447,education,school,Al Najah Private School ANPS,24.339598,54.536557,Zayed City
W306999471,education,school,Baniyas International Private School,24.323826,54.633193,Zayed City
W370582349,education,school,Belvedere British School,24.342902,54.53435,Zayed City
W370620593,education,school,Bright Riders School,24.34442,54.541227,Zayed City
W370576960,education,school,Cambridge High School,24.345865,54.53047,Zayed City
W370607204,education,school,Creative British School,24.33283,54.537536,Zayed City
W370614789,education,school,Diyafah International School,24.344685,54.556869,Zayed City
N4703379690,education,school,Elite private school,24.34676,54.536464,Zayed City
W483623298,education,school,Emirates International School,24.362204,54.552826,Zayed City
W483361496,education,school,Emirates National School,24.362126,54.550123,Zayed City
N3710134022,education,school,Future Centre for Special Needs,24.358989,54.540549,Zayed City
W1015611034,education,school,GEMS Cambridge International School - Abu Dhabi,24.307621,54.61984,Zayed City
N13355765747,education,school,Global Indian International School,24.297936,54.636045,Zayed City
N5047454325,education,school,Institute of Applied Technology - Directorate,24.314426,54.560724,Zayed City
W478960169,education,school,International Indian School,24.294,54.619244,Zayed City
W370576354,education,school,Merryland International School,24.346544,54.535527,Zayed City
W480271658,education,school,Reach British School,24.327528,54.628495,Zayed City
N5251848422,education,school,The British International School Abu Dhabi,24.370593,54.563621,Zayed City
N3743608263,education,kindergarten,picadelly nursery,24.331589,54.548853,Zayed City
W360736650,healthcare,hospital,(unnamed hospital),24.539409,54.773867,Al Bahia
N564817311,healthcare,pharmacy,(unnamed pharmacy),24.514667,54.661265,Al Bahia
N4747115202,healthcare,pharmacy,(unnamed pharmacy),24.599063,54.703779,Al Bahia
N5604257222,healthcare,pharmacy,(unnamed pharmacy),24.523562,54.670678,Al Bahia
N4459143198,healthcare,pharmacy,Al Manara farmacy,24.524408,54.671522,Al Bahia
N4189719989,healthcare,hospital,Al Rahba Hospital,24.572759,54.694675,Al Bahia
W1346076761,healthcare,clinic,Burjeel Clinic,24.616535,54.732181,Al Bahia
W1233252311,healthcare,hospital,Gulf International Cancer Center,24.502453,54.652038,Al Bahia
N10827124516,healthcare,pharmacy,Life Pharmacy,24.536216,54.692163,Al Bahia
N4374613693,healthcare,pharmacy,Tabarak Pharmacy,24.553153,54.693958,Al Bahia
N4878605140,healthcare,pharmacy,(unnamed pharmacy),24.45616,54.339871,Al Bateen
W437415308,healthcare,clinic,Elyzee Medical Center,24.458213,54.336173,Al Bateen
W437421656,healthcare,hospital,Nmc Royal Hospital Al Bateen,24.456016,54.33996,Al Bateen
N10648605999,healthcare,clinic,Bureel Smart Clinic,24.221508,54.686299,Al Ghadeer
N5426265121,healthcare,clinic,(unnamed clinic),24.457472,54.373041,Al Khalidiyah
N6110994590,healthcare,clinic,(unnamed clinic),24.462286,54.35047,Al Khalidiyah
W437421745,healthcare,clinic,(unnamed clinic),24.464067,54.347598,Al Khalidiyah
N4312151390,healthcare,doctors,(unnamed doctors),24.462663,54.369527,Al Khalidiyah
N840555513,healthcare,hospital,(unnamed hospital),24.463036,54.367749,Al Khalidiyah
N5156435322,healthcare,hospital,(unnamed hospital),24.462209,54.356021,Al Khalidiyah
N1709826845,healthcare,pharmacy,(unnamed pharmacy),24.472979,54.346795,Al Khalidiyah
N4158705195,healthcare,pharmacy,(unnamed pharmacy),24.474281,54.350923,Al Khalidiyah
N4271005289,healthcare,pharmacy,(unnamed pharmacy),24.470483,54.345666,Al Khalidiyah
N4281622189,healthcare,pharmacy,(unnamed pharmacy),24.459901,54.363478,Al Khalidiyah
N6497749485,healthcare,pharmacy,(unnamed pharmacy),24.46549,54.366748,Al Khalidiyah
N4503754990,healthcare,clinic,Advanced Centre,24.470299,54.367913,Al Khalidiyah
W120383769,healthcare,clinic,Advanced Centre for Daycare Surgery,24.458531,54.371122,Al Khalidiyah
N4158672992,healthcare,pharmacy,Al Barza Pharmacy,24.475264,54.352702,Al Khalidiyah
W400026026,healthcare,clinic,Al Bateen Healthcare Center,24.460908,54.341747,Al Khalidiyah
W136962281,healthcare,hospital,Al Corniche Women's Health Centre,24.461838,54.364881,Al Khalidiyah
N4374554798,healthcare,pharmacy,Al Hakeem Land Pharmacy,24.469156,54.346906,Al Khalidiyah
N4374595598,healthcare,pharmacy,Al Kamal Pharmacy,24.475787,54.350444,Al Khalidiyah
N4512501589,healthcare,hospital,Al Khaleej Healthcare Center,24.447407,54.36132,Al Khalidiyah
